,FileName,Label,valence,arousal,dominance
450,Ses01F_script03_2_F004,neu,3.5,3.5,4.5
451,Ses01F_script03_2_F005,neu,3.5,2.0,3.5
452,Ses01F_script03_2_F013,ang,1.5,3.0,4.0
453,Ses01F_script03_2_F014,ang,1.5,3.0,4.5
454,Ses01F_script03_2_F015,ang,2.5,3.0,4.0
455,Ses01F_script03_2_F016,ang,4.0,3.0,4.5
456,Ses01F_script03_2_F017,ang,2.0,2.5,3.5
457,Ses01F_script03_2_F018,ang,1.5,2.5,4.0
458,Ses01F_script03_2_F021,ang,1.0,4.5,5.0
459,Ses01F_script03_2_F022,ang,2.5,4.0,5.0
460,Ses01F_script03_2_F023,ang,2.5,3.0,4.5
461,Ses01F_script03_2_F024,ang,2.0,2.5,4.0
462,Ses01F_script03_2_F025,ang,1.5,2.5,4.0
463,Ses01F_script03_2_F026,ang,3.5,2.5,3.5
464,Ses01F_script03_2_F027,ang,2.0,2.5,3.5
465,Ses01F_script03_2_F028,ang,1.5,3.5,4.5
466,Ses01F_script03_2_F029,ang,2.5,3.5,4.0
467,Ses01F_script03_2_F030,neu,3.0,2.5,2.0
468,Ses01F_script03_2_F031,neu,2.5,3.0,3.5
469,Ses01F_script03_2_F032,neu,3.5,3.0,3.5
470,Ses01F_script03_2_F034,ang,2.5,2.0,4.0
471,Ses01F_script03_2_F035,ang,2.0,3.5,3.5
472,Ses01F_script03_2_F036,ang,1.0,4.0,5.0
473,Ses01F_script03_2_F037,ang,1.0,4.5,5.0
474,Ses01F_script03_2_F038,ang,1.5,2.0,4.5
475,Ses01F_script03_2_F039,ang,4.0,3.5,3.5
476,Ses01F_script03_2_F040,ang,1.0,5.0,5.0
477,Ses01F_script03_2_M001,neu,2.5,2.5,3.0
478,Ses01F_script03_2_M002,neu,2.5,3.5,3.0
479,Ses01F_script03_2_M004,neu,2.0,4.0,4.0
480,Ses01F_script03_2_M007,ang,2.5,2.5,3.0
481,Ses01F_script03_2_M010,neu,3.0,4.0,3.0
482,Ses01F_script03_2_M011,neu,2.5,4.0,3.0
483,Ses01F_script03_2_M014,ang,2.0,3.5,4.0
484,Ses01F_script03_2_M016,neu,3.0,2.5,2.5
485,Ses01F_script03_2_M018,neu,3.0,4.0,3.5
486,Ses01F_script03_2_M019,neu,3.0,2.5,3.5
487,Ses01F_script03_2_M020,ang,2.0,4.0,4.5
488,Ses01F_script03_2_M021,ang,2.0,4.5,3.5
489,Ses01F_script03_2_M022,ang,2.0,4.5,4.5
490,Ses01F_script03_2_M023,ang,1.5,4.5,4.5
491,Ses01F_script03_2_M024,ang,1.0,4.5,4.5
492,Ses01F_script03_2_M025,ang,2.0,4.0,4.5
493,Ses01F_script03_2_M026,ang,2.0,4.5,4.5
494,Ses01F_script03_2_M027,ang,3.0,4.5,4.5
495,Ses01F_script03_2_M029,ang,2.5,3.0,3.5
496,Ses01F_script03_2_M030,ang,2.5,3.0,3.0
497,Ses01F_script03_2_M031,neu,2.5,2.5,3.5
498,Ses01F_script03_2_M032,ang,3.0,2.5,3.5
499,Ses01F_script03_2_M033,ang,2.0,3.5,3.5
500,Ses01F_script03_2_M034,ang,1.5,3.0,4.5
501,Ses01F_script03_2_M035,ang,2.0,3.5,4.0
502,Ses01F_script03_2_M036,ang,4.0,3.5,3.5
503,Ses01F_script03_2_M037,ang,1.5,4.0,5.0
504,Ses01F_script03_2_M038,ang,2.0,2.5,3.5
505,Ses01F_script03_2_M039,ang,2.0,3.0,3.5
506,Ses01F_script03_2_M040,ang,1.0,4.5,5.0
507,Ses01M_impro01_F000,ang,1.5,3.5,4.5
508,Ses01M_impro01_F001,ang,2.5,3.5,3.5
509,Ses01M_impro01_F007,ang,2.0,3.5,4.0
510,Ses01M_impro01_F008,ang,1.5,4.0,4.5
511,Ses01M_impro01_F011,ang,2.0,4.0,4.5
512,Ses01M_impro01_F012,ang,2.5,2.5,4.0
513,Ses01M_impro01_F019,ang,1.0,4.5,4.5
514,Ses01M_impro01_F020,ang,1.0,4.0,5.0
515,Ses01M_impro01_F021,ang,1.0,4.5,5.0
516,Ses01M_impro01_F022,ang,1.0,5.0,5.0
517,Ses01M_impro01_F024,neu,3.0,2.5,3.0
518,Ses01M_impro01_F025,neu,3.0,3.0,4.0
519,Ses01M_impro01_M003,neu,2.5,3.0,2.5
520,Ses01M_impro01_M010,neu,2.0,3.0,3.0
521,Ses01M_impro01_M020,ang,1.5,4.5,4.0
522,Ses01M_impro01_M025,ang,1.5,4.0,4.5
523,Ses01M_impro01_M030,ang,1.5,3.0,4.0
524,Ses01M_impro01_M031,ang,1.5,3.5,4.5
525,Ses01M_impro01_M032,ang,1.5,4.5,4.5
526,Ses01M_impro02_F000,neu,3.0,2.5,2.5
527,Ses01M_impro02_F009,sad,2.5,2.5,2.5
528,Ses01M_impro02_F010,sad,2.5,2.5,3.0
529,Ses01M_impro02_F013,sad,3.0,3.5,3.5
530,Ses01M_impro02_F015,sad,2.5,2.0,2.5
531,Ses01M_impro02_F017,sad,4.0,3.5,3.0
532,Ses01M_impro02_F019,sad,3.0,3.0,3.0
533,Ses01M_impro02_M000,neu,3.0,2.5,2.5
534,Ses01M_impro02_M001,sad,2.0,2.0,3.5
535,Ses01M_impro02_M002,sad,2.5,2.5,2.5
536,Ses01M_impro02_M003,sad,2.0,2.5,3.0
537,Ses01M_impro02_M007,sad,2.0,3.0,3.0
538,Ses01M_impro02_M009,sad,2.0,2.5,3.5
539,Ses01M_impro02_M010,sad,2.0,2.0,2.5
540,Ses01M_impro02_M011,sad,2.5,2.5,3.5
541,Ses01M_impro02_M012,sad,3.0,1.5,1.5
542,Ses01M_impro02_M013,sad,1.5,3.0,3.5
543,Ses01M_impro02_M014,sad,2.0,2.0,3.5
544,Ses01M_impro02_M015,sad,2.0,2.0,2.5
545,Ses01M_impro02_M016,sad,2.5,3.0,3.5
546,Ses01M_impro02_M017,sad,3.0,2.0,3.0
547,Ses01M_impro02_M018,sad,3.0,2.0,3.5
548,Ses01M_impro02_M019,sad,3.0,2.0,3.0
549,Ses01M_impro02_M020,sad,3.5,1.5,3.0
550,Ses01M_impro02_M021,sad,2.5,2.5,2.5
551,Ses01M_impro02_M022,sad,3.5,3.0,2.5
552,Ses01M_impro02_M023,sad,1.5,2.5,3.5
553,Ses01M_impro02_M025,sad,3.0,2.5,3.5
554,Ses01M_impro03_F002,exc,2.5,3.0,3.0
555,Ses01M_impro03_F003,exc,3.5,3.0,3.0
556,Ses01M_impro03_F004,exc,4.0,3.5,3.5
557,Ses01M_impro03_F005,exc,4.5,4.5,4.0
558,Ses01M_impro03_F006,exc,4.0,4.5,4.5
559,Ses01M_impro03_F007,exc,5.0,4.0,4.5
560,Ses01M_impro03_F008,exc,4.0,3.5,4.0
561,Ses01M_impro03_F009,exc,4.0,3.5,3.0
562,Ses01M_impro03_F010,exc,3.5,4.5,4.0
563,Ses01M_impro03_F011,exc,4.5,3.5,4.0
564,Ses01M_impro03_F012,exc,4.0,3.5,4.0
565,Ses01M_impro03_F013,exc,4.5,3.5,4.0
566,Ses01M_impro03_F014,exc,4.5,4.0,4.0
567,Ses01M_impro03_F015,exc,4.5,4.5,4.5
568,Ses01M_impro03_F016,exc,4.5,4.0,4.0
569,Ses01M_impro03_F017,neu,3.0,2.0,2.5
570,Ses01M_impro03_F018,neu,3.5,2.5,3.0
571,Ses01M_impro03_F019,exc,4.0,4.0,3.5
572,Ses01M_impro03_F020,exc,4.0,3.0,2.5
573,Ses01M_impro03_F021,neu,3.5,3.0,3.5
574,Ses01M_impro03_F022,exc,4.5,4.0,3.5
575,Ses01M_impro03_F023,exc,4.0,4.5,4.0
576,Ses01M_impro03_F024,exc,4.0,3.0,3.0
577,Ses01M_impro03_F025,exc,4.0,3.5,3.0
578,Ses01M_impro03_F026,exc,4.0,3.5,3.5
579,Ses01M_impro03_M000,exc,4.0,3.0,2.5
580,Ses01M_impro03_M001,exc,3.5,3.5,3.0
581,Ses01M_impro03_M003,neu,3.5,2.5,2.5
582,Ses01M_impro03_M004,exc,3.5,4.0,4.0
583,Ses01M_impro03_M005,exc,4.5,4.5,4.0
584,Ses01M_impro03_M006,neu,4.0,4.0,3.0
585,Ses01M_impro03_M007,exc,5.0,4.5,4.5
586,Ses01M_impro03_M008,exc,4.0,4.0,3.5
587,Ses01M_impro03_M010,exc,4.0,4.0,3.5
588,Ses01M_impro03_M011,exc,4.5,4.0,3.5
589,Ses01M_impro03_M012,exc,4.0,3.0,3.0
590,Ses01M_impro03_M013,exc,4.0,2.5,3.0
591,Ses01M_impro03_M014,neu,3.0,3.0,3.0
592,Ses01M_impro03_M015,exc,3.5,2.5,3.0
593,Ses01M_impro03_M016,exc,4.5,4.0,3.5
594,Ses01M_impro03_M017,exc,4.0,4.0,3.0
595,Ses01M_impro03_M018,neu,3.0,2.0,2.5
596,Ses01M_impro03_M019,exc,3.5,3.0,2.5
597,Ses01M_impro03_M020,exc,3.5,3.0,3.5
598,Ses01M_impro03_M021,neu,3.5,3.0,3.5
599,Ses01M_impro03_M022,exc,3.5,4.5,4.0
600,Ses01M_impro03_M023,exc,4.5,3.5,3.5
601,Ses01M_impro03_M024,exc,4.0,3.0,3.0
602,Ses01M_impro04_F000,neu,2.5,2.5,3.5
603,Ses01M_impro04_F002,neu,2.5,2.5,3.0
604,Ses01M_impro04_F003,neu,2.5,2.0,3.0
605,Ses01M_impro04_F004,neu,2.5,2.5,2.5
606,Ses01M_impro04_F005,neu,3.0,2.0,2.5
607,Ses01M_impro04_F006,neu,2.5,2.0,3.0
608,Ses01M_impro04_F007,neu,3.0,3.0,2.5
609,Ses01M_impro04_F008,neu,3.0,3.5,3.0
610,Ses01M_impro04_F009,neu,2.5,2.5,3.5
611,Ses01M_impro04_F010,neu,2.5,3.0,3.5
612,Ses01M_impro04_F011,neu,2.5,3.5,3.5
613,Ses01M_impro04_F012,neu,2.5,3.0,3.5
614,Ses01M_impro04_F013,neu,2.5,3.0,2.5
615,Ses01M_impro04_F014,neu,3.0,2.5,3.5
616,Ses01M_impro04_F015,neu,3.0,2.5,2.5
617,Ses01M_impro04_F016,neu,2.5,2.5,2.5
618,Ses01M_impro04_F017,neu,3.0,3.0,2.5
619,Ses01M_impro04_F018,neu,2.5,3.5,3.5
620,Ses01M_impro04_F019,neu,2.5,3.0,4.0
621,Ses01M_impro04_F020,neu,2.5,3.0,3.5
622,Ses01M_impro04_F021,neu,3.5,2.5,3.0
623,Ses01M_impro04_F022,neu,3.0,3.0,3.5
624,Ses01M_impro04_F023,neu,4.0,3.5,3.0
625,Ses01M_impro04_F025,neu,3.0,3.5,3.0
626,Ses01M_impro04_M014,ang,2.5,2.5,2.5
627,Ses01M_impro04_M018,ang,1.5,5.0,4.5
628,Ses01M_impro04_M023,ang,2.0,4.5,5.0
629,Ses01M_impro04_M025,neu,4.5,4.5,1.0
630,Ses01M_impro05_F000,neu,3.0,3.0,3.0
631,Ses01M_impro05_F001,neu,3.0,2.5,3.5
632,Ses01M_impro05_F002,neu,3.0,2.5,3.5
633,Ses01M_impro05_F003,neu,3.0,3.5,2.5
634,Ses01M_impro05_F004,neu,3.0,3.0,3.5
635,Ses01M_impro05_F005,neu,2.5,2.5,3.0
636,Ses01M_impro05_F006,neu,2.5,2.5,3.0
637,Ses01M_impro05_F007,neu,2.5,2.0,3.0
638,Ses01M_impro05_F011,neu,3.5,3.0,3.5
639,Ses01M_impro05_F012,neu,3.0,3.5,3.5
640,Ses01M_impro05_F013,neu,3.0,2.5,3.5
641,Ses01M_impro05_F014,neu,3.0,2.5,3.0
642,Ses01M_impro05_F015,neu,2.5,3.5,4.0
643,Ses01M_impro05_F016,neu,2.5,3.0,4.0
644,Ses01M_impro05_F017,neu,2.5,3.0,3.0
645,Ses01M_impro05_F018,neu,3.0,3.0,3.5
646,Ses01M_impro05_F019,neu,2.0,4.0,4.0
647,Ses01M_impro05_F020,neu,3.5,3.5,4.0
648,Ses01M_impro05_F021,neu,3.0,2.5,3.0
649,Ses01M_impro05_F022,neu,3.0,2.5,3.0
650,Ses01M_impro05_F023,neu,3.0,2.5,3.0
651,Ses01M_impro05_F024,neu,3.0,3.0,3.5
652,Ses01M_impro05_F025,neu,3.0,3.0,3.0
653,Ses01M_impro05_F026,neu,3.0,2.0,3.0
654,Ses01M_impro05_F027,neu,3.0,2.5,2.5
655,Ses01M_impro05_F028,neu,2.5,2.0,3.0
656,Ses01M_impro05_F029,neu,2.5,2.5,2.5
657,Ses01M_impro05_F030,neu,2.5,2.5,3.5
658,Ses01M_impro05_F031,neu,2.5,3.0,2.5
659,Ses01M_impro05_F032,neu,2.0,2.5,3.5
660,Ses01M_impro05_F033,neu,3.0,2.5,3.0
661,Ses01M_impro05_F034,neu,2.0,3.5,3.5
662,Ses01M_impro05_M004,ang,1.5,4.0,4.5
663,Ses01M_impro05_M005,ang,1.0,4.5,5.0
664,Ses01M_impro05_M006,ang,1.0,4.5,5.0
665,Ses01M_impro05_M007,ang,1.0,4.5,4.5
666,Ses01M_impro05_M008,ang,1.0,4.0,5.0
667,Ses01M_impro05_M015,neu,2.5,2.0,3.0
668,Ses01M_impro05_M020,ang,2.0,3.0,3.5
669,Ses01M_impro05_M021,ang,1.5,4.0,4.5
670,Ses01M_impro05_M022,ang,1.5,4.0,4.5
671,Ses01M_impro05_M023,ang,1.0,3.5,5.0
672,Ses01M_impro05_M024,ang,1.5,4.0,4.5
673,Ses01M_impro05_M025,ang,2.0,4.5,4.0
674,Ses01M_impro05_M026,ang,1.5,5.0,4.5
675,Ses01M_impro05_M027,ang,1.5,4.0,4.0
676,Ses01M_impro05_M028,ang,1.5,4.5,4.5
677,Ses01M_impro05_M031,ang,1.0,5.0,4.5
678,Ses01M_impro06_F000,neu,3.0,2.5,2.0
679,Ses01M_impro06_F001,neu,3.0,2.0,2.5
680,Ses01M_impro06_F002,neu,3.0,2.0,2.5
681,Ses01M_impro06_F003,sad,2.5,2.0,2.5
682,Ses01M_impro06_F004,sad,2.5,2.0,2.0
683,Ses01M_impro06_F005,sad,2.5,2.0,3.5
684,Ses01M_impro06_F006,sad,3.0,2.0,2.5
685,Ses01M_impro06_F007,neu,3.0,2.0,3.0
686,Ses01M_impro06_F008,neu,2.5,2.0,2.5
687,Ses01M_impro06_F009,neu,2.5,3.0,3.0
688,Ses01M_impro06_F010,neu,2.5,3.0,3.0
689,Ses01M_impro06_F011,neu,2.5,2.0,2.5
690,Ses01M_impro06_F012,neu,2.5,2.5,2.5
691,Ses01M_impro06_F013,neu,2.5,3.0,3.0
692,Ses01M_impro06_F014,neu,3.0,2.5,2.5
693,Ses01M_impro06_F015,neu,3.0,2.5,2.5
694,Ses01M_impro06_F016,neu,3.0,2.0,2.5
695,Ses01M_impro06_F017,neu,2.5,3.0,3.0
696,Ses01M_impro06_F018,neu,2.5,3.0,3.0
697,Ses01M_impro06_F019,neu,3.0,2.5,3.0
698,Ses01M_impro06_F020,neu,2.5,2.5,3.5
699,Ses01M_impro06_F021,neu,2.5,2.0,2.5
700,Ses01M_impro06_F022,neu,2.5,2.0,2.5
701,Ses01M_impro06_F023,neu,3.0,2.0,2.5
702,Ses01M_impro06_F024,neu,3.0,2.0,3.0
703,Ses01M_impro06_F025,neu,2.5,2.0,2.5
704,Ses01M_impro06_F026,neu,3.0,3.0,3.0
705,Ses01M_impro06_F027,neu,3.0,2.0,2.5
706,Ses01M_impro06_F028,neu,3.0,2.0,2.5
707,Ses01M_impro06_M000,sad,3.0,2.5,2.0
708,Ses01M_impro06_M001,sad,3.0,2.0,3.0
709,Ses01M_impro06_M002,sad,2.5,2.0,2.0
710,Ses01M_impro06_M003,sad,2.5,2.5,2.5
711,Ses01M_impro06_M004,sad,2.0,3.0,3.5
712,Ses01M_impro06_M005,sad,2.0,2.5,3.0
713,Ses01M_impro06_M006,sad,1.5,2.5,3.5
714,Ses01M_impro06_M007,sad,2.0,2.0,2.5
715,Ses01M_impro06_M008,sad,2.0,2.0,3.0
716,Ses01M_impro06_M009,sad,1.5,2.5,2.5
717,Ses01M_impro06_M010,sad,1.5,3.0,3.0
718,Ses01M_impro06_M011,sad,2.0,2.5,3.0
719,Ses01M_impro06_M012,sad,3.0,2.0,2.5
720,Ses01M_impro06_M013,sad,2.5,3.0,3.0
721,Ses01M_impro06_M014,sad,2.5,3.0,3.5
722,Ses01M_impro06_M015,sad,2.5,3.0,3.0
723,Ses01M_impro06_M016,sad,2.5,2.5,3.0
724,Ses01M_impro06_M017,sad,1.5,3.0,4.5
725,Ses01M_impro06_M018,sad,2.5,2.0,3.0
726,Ses01M_impro06_M019,sad,2.0,2.5,3.0
727,Ses01M_impro06_M020,sad,3.0,2.5,2.0
728,Ses01M_impro06_M021,sad,2.0,2.0,3.5
729,Ses01M_impro06_M022,sad,2.5,2.0,3.0
730,Ses01M_impro06_M023,sad,2.5,2.0,3.5
731,Ses01M_impro06_M024,sad,1.5,3.0,3.5
732,Ses01M_impro06_M025,sad,3.0,2.0,2.5
733,Ses01M_impro06_M026,sad,2.5,3.0,3.5
734,Ses01M_impro06_M027,sad,2.5,2.0,2.5
735,Ses01M_impro06_M028,sad,3.5,2.5,4.0
736,Ses01M_impro06_M029,sad,2.0,2.5,3.0
737,Ses01M_impro06_M030,sad,1.5,3.0,4.5
738,Ses01M_impro07_F000,neu,4.0,2.0,2.5
739,Ses01M_impro07_F001,exc,4.5,4.0,3.0
740,Ses01M_impro07_F003,exc,3.5,3.0,3.0
741,Ses01M_impro07_F004,exc,4.0,3.5,3.0
742,Ses01M_impro07_F005,exc,4.5,4.0,3.0
743,Ses01M_impro07_F006,exc,3.5,3.5,3.0
744,Ses01M_impro07_F007,exc,3.5,2.5,3.0
745,Ses01M_impro07_F008,exc,4.0,2.5,3.0
746,Ses01M_impro07_F009,exc,4.0,2.5,3.5
747,Ses01M_impro07_F010,neu,3.0,2.0,2.0
748,Ses01M_impro07_F011,exc,3.0,2.5,2.5
749,Ses01M_impro07_F012,neu,4.0,3.0,2.5
750,Ses01M_impro07_F013,exc,3.5,2.5,2.5
751,Ses01M_impro07_F014,exc,4.0,3.0,3.0
752,Ses01M_impro07_F015,exc,4.0,2.5,2.5
753,Ses01M_impro07_F016,exc,4.0,3.0,2.5
754,Ses01M_impro07_F018,exc,3.5,3.0,2.5
755,Ses01M_impro07_F020,neu,3.0,2.5,2.5
756,Ses01M_impro07_F021,exc,3.5,3.0,2.5
757,Ses01M_impro07_F022,exc,4.0,3.5,3.5
758,Ses01M_impro07_F023,exc,4.0,3.0,2.5
759,Ses01M_impro07_F024,exc,3.5,3.0,2.5
760,Ses01M_impro07_F025,exc,4.0,3.5,2.5
761,Ses01M_impro07_F026,exc,4.0,4.0,3.5
762,Ses01M_impro07_F027,exc,4.5,4.0,3.0
763,Ses01M_impro07_F033,hap,3.0,3.0,3.0
764,Ses01M_impro07_F034,hap,4.0,3.5,3.5
765,Ses01M_impro07_M000,exc,4.0,4.0,3.0
766,Ses01M_impro07_M001,exc,4.0,3.0,3.0
767,Ses01M_impro07_M002,exc,5.0,3.5,4.0
768,Ses01M_impro07_M003,exc,4.0,4.0,3.0
769,Ses01M_impro07_M004,exc,4.5,3.5,2.5
770,Ses01M_impro07_M005,exc,4.0,4.0,3.0
771,Ses01M_impro07_M006,hap,4.0,3.0,2.0
772,Ses01M_impro07_M007,exc,4.0,4.0,2.5
773,Ses01M_impro07_M008,exc,4.0,3.0,2.5
774,Ses01M_impro07_M009,exc,3.0,2.5,2.5
775,Ses01M_impro07_M010,exc,3.5,3.0,3.0
776,Ses01M_impro07_M011,hap,4.0,3.0,2.5
777,Ses01M_impro07_M013,hap,3.5,2.5,2.5
778,Ses01M_impro07_M017,hap,4.0,3.5,2.5
779,Ses01M_impro07_M018,exc,3.5,3.5,3.0
780,Ses01M_impro07_M019,hap,3.5,2.5,2.5
781,Ses01M_impro07_M020,neu,3.5,2.5,2.5
782,Ses01M_impro07_M024,exc,4.0,3.0,3.0
783,Ses01M_impro07_M026,neu,2.5,3.0,2.5
784,Ses01M_impro07_M030,neu,3.0,2.5,1.5
785,Ses01M_impro07_M032,hap,4.0,3.0,2.5
786,Ses01M_impro07_M033,hap,3.5,2.5,1.5
787,Ses01M_script01_1_F004,sad,2.0,2.0,2.0
788,Ses01M_script01_1_F005,sad,2.3333,1.6667,2.3333
789,Ses01M_script01_1_F006,sad,2.0,2.3333,1.6667
790,Ses01M_script01_1_F008,ang,2.3333,2.3333,2.6667
791,Ses01M_script01_1_F011,ang,2.3333,3.3333,3.3333
792,Ses01M_script01_1_F014,ang,1.6667,3.3333,4.0
793,Ses01M_script01_1_F015,ang,2.0,3.3333,4.3333
794,Ses01M_script01_1_F016,ang,1.6667,4.3333,4.3333
795,Ses01M_script01_1_F017,ang,2.0,2.3333,2.6667
796,Ses01M_script01_1_F020,ang,1.6667,3.6667,4.0
797,Ses01M_script01_1_F023,ang,1.6667,3.6667,4.3333
798,Ses01M_script01_1_F024,ang,1.6667,4.3333,4.3333
799,Ses01M_script01_1_F025,neu,3.3333,2.6667,3.0
800,Ses01M_script01_1_F026,neu,3.0,2.3333,3.0
801,Ses01M_script01_1_F029,ang,2.3333,2.6667,3.3333
802,Ses01M_script01_1_F030,ang,1.6667,4.0,4.0
803,Ses01M_script01_1_F031,sad,2.0,2.6667,3.3333
804,Ses01M_script01_1_F032,ang,2.0,3.0,4.0
805,Ses01M_script01_1_F035,ang,2.6667,3.6667,3.6667
806,Ses01M_script01_1_F036,ang,1.3333,4.3333,4.3333
807,Ses01M_script01_1_F037,ang,2.0,3.3333,4.3333
808,Ses01M_script01_1_F039,ang,1.6667,3.0,4.0
809,Ses01M_script01_1_F040,ang,1.0,4.3333,4.3333
810,Ses01M_script01_1_F041,ang,1.6667,4.3333,4.0
811,Ses01M_script01_1_F042,ang,2.0,3.3333,2.6667
812,Ses01M_script01_1_F043,ang,3.0,2.0,2.3333
813,Ses01M_script01_1_M000,neu,2.6667,2.0,2.0
814,Ses01M_script01_1_M002,neu,2.3333,2.3333,1.6667
815,Ses01M_script01_1_M003,sad,2.0,2.3333,1.6667
816,Ses01M_script01_1_M004,sad,2.0,2.0,2.3333
817,Ses01M_script01_1_M005,sad,2.0,2.6667,2.3333
818,Ses01M_script01_1_M006,sad,2.3333,2.3333,1.6667
819,Ses01M_script01_1_M007,sad,3.0,2.3333,2.0
820,Ses01M_script01_1_M017,neu,3.0,3.0,3.3333
821,Ses01M_script01_1_M020,ang,1.6667,4.0,4.3333
822,Ses01M_script01_1_M021,ang,2.3333,3.3333,4.3333
823,Ses01M_script01_1_M023,ang,1.3333,4.6667,4.3333
824,Ses01M_script01_1_M024,sad,2.6667,3.0,2.3333
825,Ses01M_script01_1_M034,ang,2.6667,2.6667,3.0
826,Ses01M_script01_1_M035,ang,2.0,4.0,4.6667
827,Ses01M_script01_1_M037,neu,2.3333,2.3333,2.6667
828,Ses01M_script01_1_M038,sad,2.0,2.6667,2.6667
829,Ses01M_script01_1_M040,sad,2.6667,2.3333,3.0
830,Ses01M_script01_1_M041,ang,2.6667,3.0,3.6667
831,Ses01M_script01_1_M042,sad,3.0,2.0,3.3333
832,Ses01M_script01_2_F000,ang,2.5,2.5,3.0
833,Ses01M_script01_2_F001,ang,2.5,2.0,3.0
834,Ses01M_script01_2_F004,ang,1.5,4.0,4.0
835,Ses01M_script01_2_F005,ang,1.5,4.5,5.0
836,Ses01M_script01_2_F009,ang,2.0,4.5,4.5
837,Ses01M_script01_2_F011,ang,1.5,4.5,5.0
838,Ses01M_script01_2_F012,ang,1.5,3.5,4.5
839,Ses01M_script01_2_F013,ang,1.0,3.5,4.5
840,Ses01M_script01_2_M000,neu,3.0,4.0,2.5
841,Ses01M_script01_2_M001,neu,3.0,3.5,2.5
842,Ses01M_script01_2_M007,neu,3.0,2.0,2.5
843,Ses01M_script01_2_M015,ang,1.5,4.0,4.0
844,Ses01M_script01_2_M016,ang,2.0,2.5,4.0
845,Ses01M_script01_2_M017,ang,1.5,3.0,4.5
846,Ses01M_script01_3_F000,neu,4.0,2.0,2.5
847,Ses01M_script01_3_F001,neu,4.0,2.0,2.5
848,Ses01M_script01_3_F003,sad,4.0,1.5,2.5
849,Ses01M_script01_3_F004,neu,3.5,2.0,2.5
850,Ses01M_script01_3_F005,sad,3.5,2.0,2.0
851,Ses01M_script01_3_F006,sad,3.0,2.0,2.0
852,Ses01M_script01_3_F008,neu,3.5,2.0,2.5
853,Ses01M_script01_3_F012,neu,3.5,2.0,2.0
854,Ses01M_script01_3_F014,exc,4.5,2.0,2.5
855,Ses01M_script01_3_F015,exc,4.5,3.5,3.5
856,Ses01M_script01_3_F016,hap,4.5,3.0,2.5
857,Ses01M_script01_3_F018,sad,2.5,1.5,1.5
858,Ses01M_script01_3_F019,sad,3.0,3.0,2.0
859,Ses01M_script01_3_F021,sad,2.5,1.5,2.5
860,Ses01M_script01_3_F022,sad,2.5,1.5,2.5
861,Ses01M_script01_3_F023,sad,2.5,2.0,1.5
862,Ses01M_script01_3_F024,sad,2.5,1.5,2.0
863,Ses01M_script01_3_F025,sad,2.0,1.5,2.0
864,Ses01M_script01_3_F026,sad,2.5,2.0,2.0
865,Ses01M_script01_3_F030,hap,4.0,2.0,2.0
866,Ses01M_script01_3_M000,hap,4.0,2.0,1.5
867,Ses01M_script01_3_M001,hap,3.5,3.0,1.5
868,Ses01M_script01_3_M002,sad,2.5,3.0,1.5
869,Ses01M_script01_3_M004,neu,3.5,2.0,1.5
870,Ses01M_script01_3_M006,neu,4.0,3.0,2.0
871,Ses01M_script01_3_M007,neu,3.5,2.0,1.5
872,Ses01M_script01_3_M009,hap,3.5,3.5,2.5
873,Ses01M_script01_3_M014,neu,3.0,2.5,2.0
874,Ses01M_script01_3_M016,exc,4.5,3.5,2.0
875,Ses01M_script01_3_M018,exc,5.0,3.5,2.5
876,Ses01M_script01_3_M019,hap,4.5,2.0,2.5
877,Ses01M_script01_3_M020,sad,3.0,3.5,2.0
878,Ses01M_script01_3_M021,sad,2.0,2.5,2.0
879,Ses01M_script01_3_M022,sad,2.0,2.0,2.0
880,Ses01M_script01_3_M023,sad,2.0,2.5,2.5
881,Ses01M_script01_3_M024,sad,2.0,3.0,2.0
882,Ses01M_script01_3_M025,sad,2.0,1.5,2.0
883,Ses01M_script01_3_M026,sad,2.0,1.5,1.0
884,Ses01M_script01_3_M027,sad,2.0,1.5,1.5
885,Ses01M_script01_3_M028,sad,1.5,2.0,1.5
886,Ses01M_script01_3_M029,sad,1.5,2.5,1.5
887,Ses01M_script01_3_M030,sad,1.5,2.0,2.0
888,Ses01M_script01_3_M031,sad,2.0,2.5,2.5
889,Ses01M_script01_3_M032,sad,1.5,2.0,1.0
890,Ses01M_script01_3_M033,sad,1.5,2.0,2.5
891,Ses01M_script01_3_M034,sad,1.5,2.5,2.0
892,Ses01M_script01_3_M035,sad,1.5,2.5,1.0
893,Ses01M_script01_3_M036,sad,1.5,3.0,1.5
894,Ses01M_script01_3_M037,sad,1.5,3.5,2.5
895,Ses01M_script01_3_M038,sad,1.5,2.5,1.5
896,Ses01M_script01_3_M039,sad,1.5,3.5,2.5
897,Ses01M_script01_3_M040,sad,1.5,2.5,2.5
898,Ses01M_script01_3_M041,sad,2.0,1.5,2.0
899,Ses01M_script01_3_M043,hap,4.0,2.5,2.5
900,Ses01M_script02_1_F005,ang,1.5,4.0,4.0
901,Ses01M_script02_1_F007,neu,3.0,2.0,2.5
902,Ses01M_script02_1_F008,neu,3.0,2.0,2.5
903,Ses01M_script02_1_F009,hap,3.5,3.0,2.5
904,Ses01M_script02_1_F014,ang,1.5,4.0,3.0
905,Ses01M_script02_1_F017,ang,2.0,4.0,4.0
906,Ses01M_script02_1_F021,ang,2.0,3.5,4.5
